"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --bytes --time --cpu --disk --page --int --load --mem --net --proc --io --swap --sys --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --output dstat/data/csv/dool/all.csv 1 600",,,,"Date:","22 Mar 2023 21:22:03 -03"
"system","total cpu usage",,,,,"dsk/total",,"paging",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"io/total",,"swap",,"system",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,
"time","usr","sys","idl","wai","stl","read","writ","in","out","138","139","140","1m","5m","15m","used","free","cach","avai","recv","send","run","blk","new","read","writ","used","free","int","csw","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH"
Mar-22 21:30:43,8.942,3.401,87.028,0.630,0,0,2768896,0,0,0,19,0,0.650,3.440,4.240,3600281600,1739681792,10546565120,12586598400,15674,1079,0,0,0,0,54,1835008,1021571072,2468,43955,0,13152,349739,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,8,1,17,6,56,868,54,814,0,50957,73378,21719,0,0,0,0,0,294091,3141,127250,22176,
Mar-22 21:30:44,7.557,2.519,89.924,0,0,0,0,0,0,0,31,0,0.680,3.400,4.220,3601182720,1738469376,10546876416,12585017344,0,358,0,0,8,0,0,1835008,1021571072,1783,3919,0,13152,349749,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,8,1,17,6,56,868,54,814,0,1468,1603,1695,0,0,0,0,0,294091,3141,127012,22176,
Mar-22 21:30:45,7.286,0.879,91.709,0.126,0,0,0,0,0,0,15,0,0.680,3.400,4.220,3601440768,1738211328,10546876416,12584763392,0,0,0,0,0,0,0,1835008,1021571072,1368,2214,0,13152,349750,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,8,1,17,6,56,868,54,814,0,367,261,228,0,0,0,0,0,294091,3141,126949,22176,
Mar-22 21:30:46,7.566,1.009,91.299,0.126,0,0,0,0,0,0,15,0,0.680,3.400,4.220,3601612800,1737965568,10546950144,12584480768,0,0,0,0,0,0,0,1835008,1021571072,1535,2390,0,13152,349690,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,8,1,17,6,56,868,54,814,0,40,196,253,0,0,0,0,0,294091,3141,126889,22176,
Mar-22 21:30:47,6.927,1.259,91.814,0,0,0,0,0,0,0,15,0,0.680,3.400,4.220,3602432000,1737465856,10546630656,12583727104,0,0,0,0,8,0,0,1835008,1021571072,1542,3552,0,13152,349689,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,7,1,17,6,56,868,54,814,0,1341,1614,1621,0,0,0,0,0,294091,3141,126767,22176,
Mar-22 21:30:48,7.305,1.511,90.932,0.252,0,0,0,0,0,0,14,0,0.680,3.400,4.220,3602919424,1736978432,10546630656,12583239680,0,0,1,0,0,0,0,1835008,1021571072,1616,2480,0,13152,349689,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,7,1,17,6,56,868,54,814,0,144,681,260,0,0,0,0,0,294091,3141,126399,22176,
Mar-22 21:30:49,7.421,2.138,89.937,0.503,0,0,3399680,0,0,0,17,0,0.710,3.360,4.200,3603939328,1735958528,10546630656,12581957632,86,106,0,0,8,0,286,1835008,1021571072,1654,3571,0,13152,349699,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,7,1,17,6,56,868,54,814,0,1838,1728,2330,0,0,0,0,0,294091,3141,126399,22176,
Mar-22 21:30:50,7.528,1.004,91.343,0.125,0,0,0,0,0,0,49,0,0.710,3.360,4.200,3604127744,1735729152,10546671616,12581687296,167,545,0,0,0,0,0,1835008,1021571072,1537,2337,0,13152,349699,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,7,1,17,6,56,868,54,814,0,52,242,442,0,0,0,0,0,294091,3141,126343,22176,
Mar-22 21:30:51,7.152,1.882,90.966,0,0,0,0,0,0,0,15,0,0.710,3.360,4.200,3602644992,1737383936,10546499584,12583370752,0,0,0,0,0,0,0,1835008,1021571072,1574,2357,0,13152,349659,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,7,1,17,7,56,868,54,814,0,189,378,1042,0,0,0,0,0,294091,3141,126672,22176,
Mar-22 21:30:52,7.487,1.777,90.609,0.127,0,0,0,0,0,0,36,0,0.710,3.360,4.200,3602657280,1737609216,10546262016,12583272448,13903,4742,0,0,9,0,0,1835008,1021571072,1875,4574,0,13152,349659,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,8,1,17,6,56,868,54,814,0,1731,1838,1881,0,0,0,0,0,294091,3141,126802,22176,
Mar-22 21:30:53,6.884,1.627,91.239,0.250,0,0,0,0,0,0,15,0,0.710,3.360,4.200,3602886656,1737379840,10546262016,12582789120,3194,80,1,0,0,0,0,1835008,1021571072,1475,2306,0,13152,349659,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,8,1,17,6,56,868,54,814,0,331,207,274,0,0,0,0,0,294091,3141,126746,22176,
Mar-22 21:30:54,6.918,1.761,90.440,0.881,0,0,1073152,0,0,0,24,0,0.890,3.350,4.200,3603881984,1736376320,10546270208,12581793792,1800,1604,0,0,8,0,46,1835008,1021571072,1705,3755,0,13152,349659,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,8,1,17,6,56,868,54,814,0,1338,1692,1656,0,0,0,0,0,294091,3141,126567,22176,
Mar-22 21:30:55,7.965,1.011,91.024,0,0,0,0,0,0,0,19,0,0.890,3.350,4.200,3604340736,1735909376,10546278400,12580802560,116,358,0,0,0,0,0,1835008,1021571072,1588,2529,0,13152,349659,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,13,0,8,1,17,6,56,868,54,814,0,43,247,421,0,0,0,0,0,294091,3141,126387,22176,
Mar-22 21:30:56,12.548,2.662,84.664,0.127,0,0,376832,0,0,0,88,0,0.890,3.350,4.200,3628896256,1702604800,10555027456,12624265216,12399,10727,2,0,33,0,34,1835008,1021571072,2860,13443,0,13184,349833,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,8,1,17,8,56,884,54,830,0,29599,28285,16820,0,0,0,0,0,288354,3141,125603,22176,
Mar-22 21:30:57,8.805,1.887,89.182,0.126,0,0,466944,0,0,0,24,0,0.890,3.350,4.200,3627753472,1701834752,10556940288,12623470592,1231,580,0,0,8,0,44,1835008,1021571072,2367,5418,0,13216,349840,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,8,1,17,8,56,884,54,830,0,6975,7205,5958,0,0,0,0,0,286961,3141,125198,22176,
Mar-22 21:30:58,7.305,1.008,91.562,0.126,0,0,0,0,0,0,14,0,0.890,3.350,4.200,3631566848,1698021376,10556940288,12619485184,0,0,1,0,0,0,0,1835008,1021571072,1621,2480,0,13216,349850,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,8,1,17,8,56,884,54,830,0,1148,1378,659,0,0,0,0,0,286030,3141,125198,22176,
Mar-22 21:30:59,8.668,2.387,88.945,0,0,0,1523712,0,0,0,16,0,1.060,3.350,4.190,3632635904,1696559104,10557333504,12618039296,46,0,0,0,8,0,262,1835008,1021571072,1896,4512,0,13216,349860,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,7,1,17,8,56,884,54,830,0,1667,4015,3923,0,0,0,0,0,285841,3141,125030,22176,
Mar-22 21:31:00,7.905,1.631,90.339,0.125,0,0,0,0,0,0,15,0,1.060,3.350,4.190,3632869376,1696559104,10557100032,12618047488,0,0,0,0,0,0,0,1835008,1021571072,1576,2408,0,13216,349860,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,7,1,17,8,56,884,54,830,0,141,270,317,0,0,0,0,0,285841,3141,125030,22176,
Mar-22 21:31:01,7.412,1.759,90.704,0.126,0,0,0,0,0,0,24,0,1.060,3.350,4.190,3633123328,1696301056,10557104128,12617797632,132,464,2,0,2,0,0,1835008,1021571072,1577,3313,0,13216,349883,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,7,1,17,8,56,884,54,830,0,1652,1413,1437,0,0,0,0,0,285876,3141,124967,22176,
Mar-22 21:31:02,7.277,2.509,90.213,0,0,0,0,0,0,0,43,0,1.060,3.350,4.190,3632865280,1696559104,10557104128,12618055680,46,0,0,0,14,0,0,1835008,1021571072,1792,4651,0,13216,349860,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,7,1,17,8,56,884,54,830,0,1425,1543,1526,0,0,0,0,0,285904,3141,124967,22176,
Mar-22 21:31:03,6.936,1.513,91.425,0.126,0,0,401408,0,0,0,15,0,1.060,3.350,4.190,3633606656,1695809536,10557112320,12617326592,0,0,0,0,0,0,28,1835008,1021571072,1570,2489,0,13216,349873,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,7,1,17,8,56,884,54,830,0,212,469,394,0,0,0,0,0,285904,3141,124784,22176,
Mar-22 21:31:04,8.407,2.008,89.460,0.125,0,0,65536,0,0,0,41,0,1.140,3.320,4.180,3633729536,1695580160,10557218816,12617134080,15904,6276,0,0,8,0,12,1835008,1021571072,1875,4477,0,13216,349873,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,8,1,17,8,56,884,54,830,0,1378,1547,1565,0,0,0,0,0,285778,3141,124854,22176,
Mar-22 21:31:05,7.683,1.385,90.932,0,0,0,0,0,0,0,23,0,1.140,3.320,4.180,3632930816,1696378880,10557218816,12617936896,1444,924,0,0,1,0,0,1835008,1021571072,1559,2376,0,13216,349873,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,8,1,17,8,56,884,54,830,0,699,483,489,0,0,0,0,0,285778,3141,125049,22176,
Mar-22 21:31:06,7.789,1.131,90.955,0.126,0,0,851968,0,0,0,24,0,1.140,3.320,4.180,3633872896,1695346688,10557308928,12617277440,669,651,0,0,0,0,32,1835008,1021571072,1573,2474,0,13216,349883,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,8,1,17,8,56,884,54,830,0,519,862,857,0,0,0,0,0,285526,3141,125049,22176,
Mar-22 21:31:07,7.440,2.018,90.416,0.126,0,0,0,0,0,0,15,0,1.140,3.320,4.180,3634130944,1695088640,10557308928,12617003008,0,0,0,0,8,0,0,1835008,1021571072,1754,3698,0,13248,349883,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,8,1,17,8,56,884,54,830,0,1334,1508,1491,0,0,0,0,0,285463,3141,125049,22176,
Mar-22 21:31:08,8.500,1.500,90,0,0,0,0,0,0,0,47,0,1.140,3.320,4.180,3634454528,1694830592,10557243392,12616740864,0,0,0,0,0,0,0,1835008,1021571072,1599,2424,0,13248,349882,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,8,1,17,8,56,884,54,830,0,116,212,442,0,0,0,0,0,285463,3141,124986,22176,
Mar-22 21:31:09,7.161,2.010,90.704,0.126,0,0,270336,0,0,0,22,0,1.200,3.300,4.170,3634442240,1694830592,10557255680,12616753152,698,0,0,0,8,0,20,1835008,1021571072,1683,3615,0,13248,349882,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,7,1,17,8,56,884,54,830,0,1526,1571,1764,0,0,0,0,0,285463,3141,124986,22176,
Mar-22 21:31:10,6.541,1.132,92.201,0.126,0,0,0,0,0,0,19,0,1.200,3.300,4.170,3634442240,1694830592,10557255680,12616753152,167,187,1,0,0,0,0,1835008,1021571072,1469,2260,0,13248,349887,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,7,1,17,8,56,884,54,830,0,237,409,207,0,0,0,0,0,285463,3141,124986,22176,
Mar-22 21:31:11,7.305,1.637,91.058,0,0,0,0,0,0,0,19,0,1.200,3.300,4.170,3634114560,1695117312,10557296640,12617191424,70,358,0,0,0,0,0,1835008,1021571072,1520,2406,0,13248,349892,0,0,6,57,12,10,59,0,1091,19,19,0,0,7,13,0,7,1,17,8,56,884,54,830,0,49,205,215,0,0,0,0,0,285463,3141,125056,22176,
Mar-22 21:31:12,7.053,2.645,90.176,0.126,0,0,286720,0,0,0,16,0,1.200,3.300,4.170,3522465792,1823637504,10540425216,12788670464,0,0,0,0,8,0,14,1835008,1021571072,1928,4167,0,13216,348594,0,0,6,57,12,10,59,0,1075,19,19,0,0,7,13,0,6,1,17,8,56,868,54,814,0,1667,1867,35462,0,0,0,0,0,296944,3141,144952,22176,
Mar-22 21:31:13,6.431,1.135,92.308,0.126,0,0,0,0,0,0,15,0,1.200,3.300,4.170,3523690496,1822543872,10540294144,12787576832,0,0,0,0,0,0,0,1835008,1021571072,1434,2255,0,13216,348604,0,0,6,57,12,10,59,0,1075,19,19,0,0,7,13,0,6,1,17,8,56,868,54,814,0,413,380,191,0,0,0,0,0,296980,3141,144649,22176,
Mar-22 21:31:14,7.459,2.908,89.633,0,0,0,14761984,0,0,0,60,0,1.270,3.280,4.160,3508948992,1837195264,10540384256,12786343936,396,446,0,0,8,0,2048,1835008,1021571072,3232,9060,0,13216,348604,0,0,6,57,12,10,59,0,1075,19,19,0,0,7,13,0,6,1,17,8,56,868,54,814,0,1306,3386,7309,0,0,0,0,0,298009,3141,147197,22176,
Mar-22 21:31:15,7.332,1.517,91.024,0.126,0,0,0,0,0,0,40,0,1.270,3.280,4.160,3509506048,1836630016,10540392448,12785647616,16345,5814,0,0,0,0,0,1835008,1021571072,1664,3265,0,13216,348605,0,0,6,57,12,10,59,0,1075,19,19,0,0,7,13,0,7,1,17,8,56,868,54,814,0,80,272,277,0,0,0,0,0,298036,3141,147032,22176,
Mar-22 21:31:16,7.071,1.136,91.793,0,0,0,0,0,0,0,18,0,1.270,3.280,4.160,3472289792,1873846272,10540392448,12780535808,876,126,0,0,0,0,0,1835008,1021571072,1446,2339,0,13216,348605,0,0,6,57,12,10,59,0,1075,19,19,0,0,7,13,0,7,1,17,8,56,868,54,814,0,119,258,10643,0,0,0,0,0,300290,3141,153864,22176,
Mar-22 21:31:17,7.089,1.772,91.013,0.127,0,0,2310144,0,0,0,23,0,1.270,3.280,4.160,3472891904,1873231872,10540404736,12779851776,433,610,0,0,9,0,42,1835008,1021571072,1811,3702,0,13216,348603,0,0,6,57,12,10,59,0,1074,18,19,0,0,7,11,0,7,2,17,8,56,868,54,814,0,1992,2127,18363,0,0,0,0,0,300325,3141,170585,22176,
Mar-22 21:31:18,6.784,1.508,91.583,0.126,0,0,0,0,0,0,16,0,1.270,3.280,4.160,3404017664,1942056960,10540453888,12781518848,0,0,0,0,0,0,0,1835008,1021571072,1473,2328,0,13216,348613,0,0,6,57,12,10,59,0,1074,18,19,0,0,7,11,0,7,2,17,8,56,868,54,814,0,64,232,205,0,0,0,0,0,300325,3141,170482,22176,
Mar-22 21:31:19,6.936,2.522,90.542,0,0,0,4128768,0,0,0,14,0,1.250,3.240,4.140,3405238272,1940836352,10540453888,12780339200,0,0,0,0,8,0,336,1835008,1021571072,1795,3811,0,13216,348613,0,0,6,57,12,10,59,0,1074,18,19,0,0,7,11,0,7,2,17,8,56,868,54,814,0,1706,2552,2297,0,0,0,0,0,300325,3141,170184,22176,
Mar-22 21:31:20,7.905,1.757,90.213,0.125,0,0,0,0,0,0,48,0,1.250,3.240,4.140,3404689408,1941385216,10540453888,12780888064,167,0,0,0,0,0,0,1835008,1021571072,1478,2313,0,13216,348613,0,0,6,57,12,10,59,0,1074,18,19,0,0,7,11,0,6,2,17,8,56,868,54,814,0,126,220,493,0,0,0,0,0,300325,3141,170318,22176,
Mar-22 21:31:21,7.654,1.506,90.715,0.125,0,0,0,0,0,0,17,0,1.250,3.240,4.140,3405193216,1940881408,10540453888,12780118016,0,0,0,0,0,0,0,1835008,1021571072,1386,2244,0,13216,348623,0,0,6,57,12,10,59,0,1074,18,19,0,0,7,11,0,6,2,17,8,56,868,54,814,0,474,450,285,0,0,0,0,0,300325,3141,170195,22176,
Mar-22 21:31:22,7.487,1.523,90.990,0,0,0,450560,0,0,0,17,0,1.250,3.240,4.140,3405328384,1940918272,10540281856,12779925504,0,358,0,0,8,0,26,1835008,1021571072,1750,3686,0,13216,348563,0,0,6,57,12,10,59,0,1074,18,19,0,0,7,11,0,6,2,17,8,56,868,54,814,0,1349,1587,1612,0,0,0,0,0,300325,3141,170265,22176,
Mar-22 21:31:23,6.250,1.500,92.125,0.125,0,0,0,0,0,0,14,0,1.250,3.240,4.140,3405053952,1941180416,10540294144,12780199936,0,0,0,0,0,0,0,1835008,1021571072,1542,2453,0,13216,348563,0,0,6,57,12,10,59,0,1074,18,19,0,0,7,11,0,6,2,17,8,56,868,54,814,0,43,204,223,0,0,0,0,0,300325,3141,170268,22176,
Mar-22 21:31:24,7.044,2.013,90.818,0.126,0,0,376832,0,0,0,17,0,1.230,3.200,4.120,3406229504,1939939328,10540359680,12778967040,87,1260,0,0,8,0,26,1835008,1021571072,1704,3604,0,13216,348564,0,0,6,57,12,10,59,0,1074,18,19,0,0,7,11,0,6,2,17,8,56,868,54,814,0,1426,1728,1712,0,0,0,0,0,300325,3141,169965,22176,
Mar-22 21:31:25,7.509,2.253,90.238,0,0,0,0,0,0,0,18,0,1.230,3.200,4.120,3406934016,1939193856,10540400640,12778221568,0,0,0,0,0,0,0,1835008,1021571072,1502,2315,0,13216,348573,0,0,6,57,12,10,59,0,1073,18,19,0,0,7,11,0,6,2,17,7,56,868,54,814,0,251,218,199,0,0,0,0,0,300325,3141,169848,22176,
Mar-22 21:31:26,8.460,1.641,89.646,0.253,0,0,745472,0,0,0,80,0,1.230,3.200,4.120,3406856192,1939247104,10540425216,12778364928,17221,5814,0,0,0,0,100,1835008,1021571072,1880,3550,0,13216,348573,0,0,6,57,12,10,59,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,97,443,1201,0,0,0,0,0,300570,3141,169796,22176,
Mar-22 21:31:27,8.166,2.261,89.447,0.126,0,0,0,0,0,0,18,0,1.230,3.200,4.120,3406852096,1939320832,10540355584,12778450944,0,444,1,0,7,0,0,1835008,1021571072,1796,3765,0,13216,348576,0,0,6,57,12,10,59,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,1334,1529,1538,0,0,0,0,0,300589,3141,169550,22176,
Mar-22 21:31:28,8.375,2.750,88.875,0,0,0,0,0,0,0,16,0,1.230,3.200,4.120,3475963904,1870209024,10540355584,12712267776,167,187,2,0,1,0,0,1835008,1021571072,2566,28815,0,14752,349634,0,0,6,57,12,10,59,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,29083,49299,20727,0,0,0,0,0,300589,3141,142849,22176,
Mar-22 21:31:29,8.354,3.616,87.781,0.249,0,0,3170304,0,0,0,17,0,1.370,3.200,4.120,3411304448,1928122368,10547101696,12568711168,0,187,0,0,9,0,110,1835008,1021571072,1963,12020,0,13152,349688,0,0,6,56,12,10,58,0,1074,18,19,0,0,7,11,0,7,2,17,6,56,869,54,815,0,28025,30743,54253,0,0,0,0,0,292084,3141,175321,22176,
Mar-22 21:31:30,6.448,1.011,92.415,0.126,0,0,0,0,0,0,19,0,1.370,3.200,4.120,3413106688,1926344704,10547077120,12566933504,167,0,0,0,0,0,0,1835008,1021571072,1510,2345,0,13152,349685,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,6,2,17,6,56,868,54,814,0,76,393,366,0,0,0,0,0,292084,3141,174887,22176,
Mar-22 21:31:31,7.134,1.502,91.239,0.125,0,0,0,0,0,0,24,0,1.370,3.200,4.120,3413352448,1926098944,10547077120,12651638784,650,484,0,0,0,0,0,1835008,1021571072,1458,2238,0,13152,349685,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,6,2,17,6,56,868,54,814,0,43,206,1369,0,0,0,0,0,292084,3141,174827,22176,
Mar-22 21:31:32,6.574,2.023,91.403,0,0,0,0,0,0,0,46,0,1.370,3.200,4.120,3411451904,1927815168,10547261440,12653858816,0,0,0,0,0,0,0,1835008,1021571072,1604,2729,0,13152,349705,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,6,2,17,6,56,868,54,814,0,1693,1854,37815,0,0,0,0,0,292084,3141,175121,22176,
Mar-22 21:31:33,7.935,1.637,90.302,0.126,0,0,0,0,0,0,17,0,1.370,3.200,4.120,3414179840,1925083136,10547265536,12651126784,0,358,0,0,8,0,0,1835008,1021571072,1691,3746,0,13152,349705,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,6,2,17,6,56,868,54,814,0,1018,1030,1426,0,0,0,0,0,292084,3141,174579,22176,
Mar-22 21:31:34,8.071,1.892,89.786,0.252,0,0,483328,0,0,0,24,0,1.420,3.180,4.100,3414863872,1924308992,10547355648,12650455040,482,552,0,0,8,0,20,1835008,1021571072,1730,3664,0,13152,349705,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,6,2,17,6,56,868,54,814,0,1314,1566,1538,0,0,0,0,0,292084,3141,174390,22176,
Mar-22 21:31:35,7.305,1.763,90.806,0.126,0,0,18907136,0,0,0,15,0,1.420,3.180,4.100,3416494080,1922658304,10547376128,12688752640,0,0,0,0,0,0,2618,1835008,1021571072,3223,8404,0,13152,349705,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,6,2,17,6,56,868,54,814,0,43,2553,2582,0,0,0,0,0,292084,3141,173987,22176,
Mar-22 21:31:36,7.035,1.508,91.332,0.126,0,0,0,0,0,0,18,0,1.420,3.180,4.100,3334029312,2005086208,10547412992,12773019648,298,1150,1,0,0,0,0,1835008,1021571072,1594,2848,0,13152,349726,0,0,6,56,12,10,58,0,1073,19,19,0,0,7,10,1,6,3,17,6,56,868,54,814,0,195,513,21678,0,0,0,0,0,292574,3141,193499,22176,
Mar-22 21:31:37,7.576,1.389,91.035,0,0,0,0,0,0,0,43,0,1.420,3.180,4.100,3334053888,2004959232,10547515392,12772876288,16923,4790,0,0,0,0,0,1835008,1021571072,1660,2866,0,13152,349726,0,0,6,56,12,10,58,0,1073,18,20,0,0,7,11,0,7,2,17,7,56,868,54,814,0,318,210,209,0,0,0,0,0,292612,3141,193552,22176,
Mar-22 21:31:38,7.170,1.509,91.195,0.126,0,0,0,0,0,0,48,0,1.420,3.180,4.100,3334529024,2004484096,10547515392,12772401152,616,977,0,0,8,0,0,1835008,1021571072,1754,3603,0,13152,349728,0,0,6,56,12,10,58,0,1075,18,19,0,0,7,12,0,7,2,17,6,56,870,54,816,0,1336,1501,1496,0,0,0,0,0,292612,3141,193436,22176,
Mar-22 21:31:39,7.692,1.639,90.416,0.252,0,0,0,0,0,0,23,0,1.390,3.140,4.090,3332382720,2006589440,10547556352,12773195776,413,617,1,0,4,0,0,1835008,1021571072,1638,3083,0,13152,349737,0,0,6,56,12,10,58,0,1073,18,19,0,0,7,11,0,7,3,17,6,56,868,54,814,0,1518,1752,2158,0,0,0,0,0,292612,3141,193950,22176,
Mar-22 21:31:40,7.170,1.761,90.818,0.252,0,0,1646592,0,0,0,17,0,1.390,3.140,4.090,3333623808,2005348352,10547556352,12771991552,86,106,0,0,4,0,20,1835008,1021571072,1705,3010,0,13152,349735,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,136,436,456,0,0,0,0,0,292612,3141,193647,22176,
Mar-22 21:31:41,7.053,1.259,91.688,0,0,0,0,0,0,0,15,0,1.390,3.140,4.090,3333353472,2005618688,10547556352,12772261888,0,0,0,0,1,0,0,1835008,1021571072,1425,2280,0,13152,349737,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,787,410,369,0,0,0,0,0,292612,3141,193713,22176,
Mar-22 21:31:42,7.702,1.491,90.683,0.124,0,0,0,0,0,0,15,0,1.390,3.140,4.090,3296567296,2042273792,10547687424,12770394112,0,0,0,0,0,0,0,1835008,1021571072,1475,2340,0,13152,349737,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,6,2,17,6,56,868,54,814,0,77,457,9849,0,0,0,0,0,297892,3141,197382,22176,
Mar-22 21:31:43,7.712,2.402,89.886,0,0,0,0,0,0,0,41,0,1.390,3.140,4.090,3204079616,2134814720,10547634176,12772413440,16409,5889,0,0,8,0,0,1835008,1021571072,2188,4585,0,13152,349747,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,1865,2252,24269,0,0,0,0,0,299999,3141,217934,22176,
Mar-22 21:31:44,6.423,0.630,92.569,0.378,0,0,0,0,0,0,57,0,1.270,3.090,4.060,3202801664,2135998464,10547728384,12773642240,15321,1182,0,0,0,0,0,1835008,1021571072,1463,2371,0,13152,349747,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,733,931,785,0,0,0,0,0,300004,3141,218152,22176,
Mar-22 21:31:45,8.040,1.759,89.950,0.251,0,0,0,0,0,0,14,0,1.270,3.090,4.060,3202736128,2136055808,10547736576,12773666816,0,0,0,0,8,0,0,1835008,1021571072,1692,3600,0,13152,349746,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,1029,1085,1263,0,0,0,0,0,300004,3141,218166,22176,
Mar-22 21:31:46,7.035,1.633,91.080,0.251,0,0,0,0,0,0,18,0,1.270,3.090,4.060,3202662400,2136088576,10547777536,12773666816,86,106,0,0,0,0,0,1835008,1021571072,1565,2384,0,13152,349756,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,7,2,17,6,56,868,54,814,0,242,427,671,0,0,0,0,0,300004,3141,218239,22176,
Mar-22 21:31:47,8.060,1.637,90.050,0.252,0,0,204800,0,0,0,24,0,1.270,3.090,4.060,3202637824,2136109056,10547781632,12773543936,1209,3192,0,0,0,0,18,1835008,1021571072,1596,3257,0,13152,349757,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,42,294,294,0,0,0,0,0,300004,3141,218179,22176,
Mar-22 21:31:48,9.410,1.757,88.708,0.125,0,0,0,0,0,0,24,0,1.270,3.090,4.060,3203092480,2135654400,10547781632,12773097472,11414,1550,0,0,8,0,0,1835008,1021571072,1870,3881,0,13152,349756,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,1445,1562,1552,0,0,0,0,0,300004,3141,218068,22176,
Mar-22 21:31:49,8.385,1.126,90.363,0.125,0,151552,8192,0,0,0,23,0,1.170,3.040,4.040,3203092480,2135654400,10547781632,12773097472,24556,1911,1,1,0,53,2,1835008,1021571072,1640,3006,0,13152,349757,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,325,352,335,0,0,0,0,0,300004,3141,218068,22176,
Mar-22 21:31:50,8.553,3.774,87.170,0.503,0,1558528,40960,0,0,0,37,0,1.170,3.040,4.040,3203145728,2135506944,10547875840,12772958208,167,0,0,0,8,417,10,1835008,1021571072,2250,8776,0,13184,349757,0,0,6,56,12,10,58,0,1072,18,19,0,0,7,11,0,8,2,17,6,56,868,54,814,0,1329,1780,1770,0,0,0,0,0,300004,3141,218032,22176,
