"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --cpu --disk --page --int --load --mem --net --proc --io --swap --sys --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --output dstat/data/csv/dstat/all_with_default_time.csv 1 600",,,,"Date:","22 Mar 2023 22:03:09 -03"
"total cpu usage",,,,,"dsk/total",,"paging",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"io/total",,"swap",,"system",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,
"usr","sys","idl","wai","stl","read","writ","in","out","138","139","140","1m","5m","15m","used","free","buff","cach","recv","send","run","blk","new","read","writ","used","free","int","csw","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH"
3.522,1.384,94.843,0.252,0,0,0,0,0,0,20,0,0.510,2.750,3.180,3290349568,2060316672,194101248,10586488832,15146,770,0,0,0,0,0,1835008,1021571072,1195,2067,0,13152,347423,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,272,513,152,0,0,0,0,0,289051,3141,210628,22176,
5.416,2.141,92.065,0.378,0,0,376832,0,0,0,43,0,0.510,2.750,3.180,3258654720,2091212800,194117632,10587271168,820,1470,5,0,8,0,44,1835008,1021571072,1945,4517,0,13152,347473,0,0,6,56,12,10,58,0,1078,18,20,0,0,7,8,2,6,3,17,7,56,876,54,822,0,2181,3410,9661,0,0,0,0,0,289051,3141,218171,22176,
4.523,1.508,93.844,0.126,0,0,0,0,0,0,57,0,0.510,2.750,3.180,3260297216,2089340928,194117632,10587500544,16923,4904,0,0,0,0,0,1835008,1021571072,1251,2140,0,13152,347473,0,0,6,56,12,10,58,0,1077,17,20,0,0,7,9,1,7,2,17,7,56,876,54,822,0,5,522,138,0,0,0,0,0,289051,3141,217714,22176,
3.788,1.136,95.076,0,0,0,0,0,0,0,22,0,0.510,2.750,3.180,3260817408,2089340928,194117632,10586980352,666,816,0,0,0,0,0,1835008,1021571072,1196,1886,0,13152,347402,0,0,6,56,12,10,58,0,1076,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,20,154,691,0,0,0,0,0,289051,3141,217714,22176,
4.408,1.763,93.577,0.252,0,0,6250496,0,0,0,17,0,0.510,2.750,3.180,3260715008,2089435136,194121728,10585935872,86,106,0,0,8,0,450,1835008,1021571072,1468,3796,0,13184,347410,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1624,2379,2207,0,0,0,0,0,289051,3141,217737,22176,
3.764,1.506,94.730,0,0,0,0,0,0,0,16,0,0.470,2.710,3.160,3260989440,2089160704,194121728,10585935872,82,358,0,0,0,0,0,1835008,1021571072,1121,1853,0,13184,347410,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,72,111,693,0,0,0,0,0,289051,3141,217670,22176,
3.522,1.887,94.465,0.126,0,0,802816,0,0,0,18,0,0.470,2.710,3.160,3260391424,2089705472,194134016,10585452544,167,187,0,0,9,0,20,1835008,1021571072,1358,3230,0,13184,347419,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1841,1787,1846,0,0,0,0,0,289051,3141,217743,22176,
4.035,1.009,94.956,0,0,0,0,0,0,0,14,0,0.470,2.710,3.160,3261919232,2088177664,194134016,10585976832,0,0,0,0,0,0,0,1835008,1021571072,1176,1893,0,13184,347420,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,34,276,117,0,0,0,0,0,289051,3141,217374,22176,
4.523,1.884,93.467,0.126,0,0,0,0,0,0,47,0,0.470,2.710,3.160,3278110720,2071187456,194134016,10586775552,0,0,0,0,0,0,0,1835008,1021571072,1322,2549,0,13152,347466,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,5834,6664,1117,0,0,0,0,0,289051,3141,213282,22176,
3.657,1.387,94.956,0,0,0,0,0,0,0,17,0,0.470,2.710,3.160,3277864960,2071216128,194134016,10587799552,119,0,1,0,8,0,0,1835008,1021571072,1277,3125,0,13152,347467,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1374,1807,1414,0,0,0,0,0,289051,3141,213289,22176,
3.279,1.135,95.460,0.126,0,0,0,0,0,0,17,0,0.520,2.680,3.150,3278118912,2070962176,194134016,10588041216,167,545,1,0,0,0,0,1835008,1021571072,1213,2030,0,13152,347467,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,27,134,609,0,0,0,0,0,289051,3141,213675,22176,
6.431,3.153,89.660,0.757,0,0,2056192,0,0,0,16,0,0.520,2.680,3.150,3471925248,1871007744,194142208,10592874496,0,0,0,0,8,0,26,1835008,1021571072,2574,33328,0,13120,348536,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,51898,73911,22829,0,0,0,0,0,289051,3141,164347,22176,
4.151,1.509,94.340,0,0,0,0,0,0,0,16,0,0.520,2.680,3.150,3472044032,1870749696,194142208,10593271808,298,1707,0,0,0,0,0,1835008,1021571072,1227,2609,0,13120,348537,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,8,1,6,3,17,7,56,874,54,820,0,269,168,311,0,0,0,0,0,289051,3141,164347,22176,
4.792,1.639,93.443,0.126,0,0,0,0,0,0,37,0,0.520,2.680,3.150,3468537856,1874255872,194142208,10593013760,16923,4193,1,0,0,0,0,1835008,1021571072,1413,2481,0,13120,348560,0,0,6,56,12,10,58,0,1076,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1254,1679,4206,0,0,0,0,0,289051,3141,165062,22176,
4.375,2,93.625,0,0,0,0,0,0,0,64,0,0.520,2.680,3.150,3470049280,1872199680,194142208,10593816576,348,0,1,0,8,0,0,1835008,1021571072,1409,3113,0,13152,348564,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1337,1566,1522,0,0,0,0,0,289051,3141,164890,22176,
3.141,1.382,95.352,0.126,0,0,0,0,0,0,22,0,0.470,2.630,3.140,3469533184,1872715776,194142208,10593292288,746,446,0,0,0,0,0,1835008,1021571072,1193,1992,0,13152,348563,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,7,241,123,0,0,0,0,0,289051,3141,164827,22176,
4.792,1.765,93.190,0.252,0,0,0,0,0,0,17,0,0.470,2.630,3.140,3491139584,1850265600,194142208,10595643392,0,0,1,0,8,0,0,1835008,1021571072,1556,3861,0,13152,348610,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,7020,8200,2546,0,0,0,0,0,289051,3141,159346,22176,
4.146,1.256,94.347,0.251,0,0,1155072,0,0,0,15,0,0.470,2.630,3.140,3489730560,1858191360,194150400,10589151232,0,0,0,0,0,0,24,1835008,1021571072,1140,2001,0,13152,347490,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,107,318,2638,0,0,0,0,0,289843,3141,160879,22176,
4.146,1.131,94.598,0.126,0,0,0,0,0,0,16,0,0.470,2.630,3.140,3488440320,1859481600,194150400,10588110848,0,0,0,0,0,0,0,1835008,1021571072,1051,1799,0,13152,347490,0,0,6,56,12,10,58,0,1076,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,308,411,262,0,0,0,0,0,289843,3141,160804,22176,
4.277,3.774,91.824,0.126,0,0,21413888,0,0,0,14,0,0.470,2.630,3.140,3493273600,1854636032,194150400,10588180480,0,0,1,0,9,0,2450,1835008,1021571072,3137,9447,0,13152,347500,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1494,4280,4549,0,0,0,0,0,289843,3141,159509,22176,
4.172,1.643,94.058,0.126,0,0,2400256,0,0,0,48,0,0.440,2.590,3.120,3476066304,1871765504,194166784,10587983872,424,0,0,0,0,0,40,1835008,1021571072,1361,2230,0,13152,347510,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,319,645,5772,0,0,0,0,0,289843,3141,163803,22176,
4.288,1.513,94.199,0,0,0,0,0,0,0,15,0,0.440,2.590,3.120,3477544960,1870221312,194166784,10588307456,0,0,0,0,8,0,0,1835008,1021571072,1363,3165,0,13152,347510,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1270,1407,1526,0,0,0,0,0,289843,3141,163426,22176,
3.291,1.392,95.190,0.127,0,0,0,0,0,0,15,0,0.440,2.590,3.120,3478577152,1869189120,194166784,10589356032,0,0,0,0,0,0,0,1835008,1021571072,1145,1884,0,13152,347511,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,103,541,137,0,0,0,0,0,289843,3141,163174,22176,
4.672,1.515,93.813,0,0,0,0,0,0,0,18,0,0.440,2.590,3.120,3476189184,1871577088,194166784,10589356032,298,1707,1,0,0,0,0,1835008,1021571072,1383,3087,0,13152,347525,0,0,6,56,12,10,58,0,1078,17,20,0,0,7,9,0,7,2,17,7,56,876,54,822,0,43,220,1110,0,0,0,0,0,289843,3141,163946,22176,
4.419,1.768,93.687,0.126,0,0,0,0,0,0,38,0,0.440,2.590,3.120,3475410944,1872318464,194166784,10588303360,16963,4233,0,0,8,0,0,1835008,1021571072,1537,3392,0,13152,347521,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1331,1575,1477,0,0,0,0,0,289843,3141,163940,22176,
4.040,1.263,94.444,0.253,0,0,0,0,0,0,16,0,0.400,2.550,3.100,3475808256,1871921152,194166784,10588368896,0,0,0,0,0,0,0,1835008,1021571072,1224,1951,0,13152,347521,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,368,198,284,0,0,0,0,0,289843,3141,163971,22176,
4.315,1.777,93.655,0.254,0,0,212992,0,0,0,41,0,0.400,2.550,3.100,3475472384,1872248832,194174976,10588110848,0,0,0,0,16,0,14,1835008,1021571072,1527,5311,0,13152,347534,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,2782,2799,2674,0,0,0,0,0,289843,3141,163921,22176,
4.156,1.134,94.710,0,0,0,0,0,0,0,14,0,0.400,2.550,3.100,3473760256,1873862656,194174976,10588467200,0,0,0,0,0,0,0,1835008,1021571072,1170,1965,0,13152,347544,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,226,378,921,0,0,0,0,0,289843,3141,164315,22176,
3.522,1.258,95.094,0.126,0,0,0,0,0,0,15,0,0.400,2.550,3.100,3473969152,1873600512,194174976,10588262400,0,0,0,0,0,0,0,1835008,1021571072,1146,1911,0,13152,347544,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,24,241,129,0,0,0,0,0,289843,3141,164189,22176,
4.020,2.010,93.844,0.126,0,0,0,0,0,0,20,0,0.400,2.550,3.100,3474198528,1873367040,194174976,10589573120,359,0,0,0,8,0,0,1835008,1021571072,1288,3169,0,13120,347542,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1540,1653,1710,0,0,0,0,0,289843,3141,164259,22176,
3.396,0.755,95.597,0.252,0,0,0,0,0,0,17,0,0.370,2.500,3.080,3473588224,1873977344,194174976,10589048832,167,187,0,0,0,0,0,1835008,1021571072,1107,1879,0,13120,347541,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,73,120,372,0,0,0,0,0,289843,3141,164343,22176,
5.013,2.632,92.105,0.251,0,0,270336,0,0,0,15,0,0.370,2.500,3.080,3474538496,1873027072,194183168,10588516352,0,0,0,0,9,0,26,1835008,1021571072,1431,3323,0,13152,347541,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,1764,1751,1598,0,0,0,0,0,289843,3141,164111,22176,
4.151,1.132,94.591,0.126,0,0,0,0,0,0,40,0,0.370,2.500,3.080,3474485248,1873072128,194183168,10588524544,0,0,0,0,0,0,0,1835008,1021571072,1139,1859,0,13152,347541,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,26,117,260,0,0,0,0,0,289843,3141,164122,22176,
4.151,1.384,94.465,0,0,0,0,0,0,0,13,0,0.370,2.500,3.080,3475492864,1872044032,194183168,10588286976,0,0,0,0,0,0,0,1835008,1021571072,1139,1863,0,13152,347541,0,0,6,56,12,10,58,0,1076,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,252,257,124,0,0,0,0,0,289843,3141,163940,22176,
4.397,1.884,93.467,0.251,0,0,253952,0,0,0,31,0,0.370,2.500,3.080,3474788352,1872654336,194199552,10588622848,1319,3192,1,0,4,0,34,1835008,1021571072,1292,3518,0,13152,347566,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1818,1978,2035,0,0,0,0,0,289843,3141,164020,22176,
3.648,1.635,94.717,0,0,0,0,0,0,0,37,0,0.340,2.460,3.070,3476697088,1870688256,194199552,10589728768,16450,3114,0,0,4,0,0,1835008,1021571072,1280,2628,0,13152,347562,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,7,515,139,0,0,0,0,0,289843,3141,163540,22176,
3.914,1.768,94.192,0.126,0,0,0,0,0,0,14,0,0.340,2.460,3.070,3477454848,1869918208,194199552,10589741056,0,0,0,0,8,0,0,1835008,1021571072,1345,3060,0,13152,347562,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,1295,1400,1422,0,0,0,0,0,289843,3141,163742,22176,
3.778,1.259,94.962,0,0,0,0,0,0,0,16,0,0.340,2.460,3.070,3476353024,1871020032,194199552,10588692480,0,358,0,0,0,0,0,1835008,1021571072,1122,1904,0,13152,347561,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,276,273,496,0,0,0,0,0,289843,3141,163565,22176,
4.146,1.256,94.221,0.377,0,0,0,0,0,0,44,0,0.340,2.460,3.070,3476312064,1871589376,194199552,10588164096,167,187,1,0,0,0,0,1835008,1021571072,1103,1829,0,13152,347493,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,7,2,17,7,56,874,54,820,0,116,145,622,0,0,0,0,0,289843,3141,164020,22176,
3.535,1.263,94.949,0.253,0,0,0,0,0,0,21,0,0.340,2.460,3.070,3475828736,1872171008,194199552,10588065792,167,187,0,0,0,0,0,1835008,1021571072,1150,2058,0,13152,347493,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,362,578,411,0,0,0,0,0,289843,3141,163839,22176,
4.255,2.628,92.616,0.501,0,0,5292032,0,0,0,14,0,0.310,2.420,3.050,3476987904,1870999552,194211840,10588065792,0,0,0,0,8,0,682,1835008,1021571072,1622,4075,0,13152,347493,0,0,6,56,12,10,58,0,1074,17,20,0,0,7,9,0,6,2,17,7,56,874,54,820,0,962,1751,1936,0,0,0,0,0,289843,3141,163686,22176,
4.156,2.015,93.829,0,0,0,65536,0,0,0,44,0,0.310,2.420,3.050,3476623360,1871355904,194211840,10587549696,9059,4135,0,0,8,0,8,1835008,1021571072,1523,3573,0,13152,347514,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,7,2,17,7,56,874,54,820,0,1970,2037,1936,0,0,0,0,0,289843,3141,163642,22176,
3.652,1.008,95.214,0.126,0,0,0,0,0,0,20,0,0.310,2.420,3.050,3477422080,1870422016,194211840,10589007872,167,545,1,0,0,0,0,1835008,1021571072,1068,1782,0,13152,347516,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,7,2,17,7,56,874,54,820,0,75,379,112,0,0,0,0,0,289843,3141,163475,22176,
4.161,1.135,94.704,0,0,0,0,0,0,0,15,0,0.310,2.420,3.050,3477671936,1870163968,194211840,10589265920,0,0,2,0,1,0,0,1835008,1021571072,1269,2039,0,13120,347516,0,0,6,56,12,10,58,0,1077,18,20,0,0,7,10,0,7,2,17,7,56,874,54,820,0,497,305,733,0,0,0,0,0,289843,3141,163412,22176,
3.648,1.258,94.969,0.126,0,0,0,0,0,0,52,0,0.310,2.420,3.050,3478634496,1869201408,194211840,10588217344,0,0,0,0,0,0,0,1835008,1021571072,1138,1843,0,13120,347515,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,7,2,17,7,56,874,54,820,0,25,242,132,0,0,0,0,0,289843,3141,163177,22176,
4.551,1.391,93.932,0.126,0,0,598016,0,0,0,43,0,0.290,2.380,3.040,3478065152,1869770752,194215936,10588213248,15389,8414,0,0,8,0,20,1835008,1021571072,1500,4173,0,13152,347515,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,8,2,17,7,56,874,54,820,0,1549,1537,1680,0,0,0,0,0,289843,3141,163316,22176,
3.662,1.768,94.571,0,0,0,0,0,0,0,15,0,0.290,2.380,3.040,3479076864,1868738560,194215936,10588233728,0,0,0,0,8,0,0,1835008,1021571072,1319,3154,0,13184,347514,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,8,2,17,7,56,874,54,820,0,1369,1578,1409,0,0,0,0,0,289843,3141,163064,22176,
3.890,1.757,94.228,0.125,0,0,0,0,0,0,24,0,0.290,2.380,3.040,3478978560,1868836864,194215936,10588233728,7158,1716,0,0,0,0,0,1835008,1021571072,1154,1893,0,13184,347514,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,8,2,17,7,56,874,54,820,0,3,107,237,0,0,0,0,0,289843,3141,163158,22176,
4.015,1.004,94.856,0.125,0,0,0,0,0,0,15,0,0.290,2.380,3.040,3478671360,1869152256,194215936,10589024256,0,0,1,0,0,0,0,1835008,1021571072,1200,2106,0,13184,347538,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,8,2,17,7,56,874,54,820,0,906,1613,437,0,0,0,0,0,289843,3141,163165,22176,
5.157,0.629,94.088,0.126,0,0,0,0,0,0,17,0,0.290,2.380,3.040,3457847296,1889669120,194215936,10589581312,205,106,0,0,0,0,0,1835008,1021571072,1116,2049,0,13152,347553,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,8,2,17,7,56,874,54,820,0,1134,1174,5979,0,0,0,0,0,289843,3141,168569,22176,
3.383,1.504,94.737,0.376,0,0,0,0,0,0,51,0,0.340,2.360,3.020,3456323584,1890873344,194215936,10588852224,167,187,0,0,8,0,0,1835008,1021571072,1272,3066,0,13152,347552,0,0,6,56,12,10,58,0,1075,18,20,0,0,7,10,0,8,2,17,7,56,874,54,820,0,1367,1519,1385,0,0,0,0,0,289843,3141,168468,22176,
4.642,2.509,92.597,0.251,0,0,278528,0,0,0,46,0,0.340,2.360,3.020,3457306624,1889882112,194224128,10588852224,8466,11254,0,0,9,0,34,1835008,1021571072,1618,4216,0,13152,347553,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,7,1,17,7,56,874,54,820,0,1283,1467,1592,0,0,0,0,0,289843,3141,168357,22176,
3.266,1.131,95.477,0.126,0,0,0,0,0,0,17,0,0.340,2.360,3.020,3456282624,1890906112,194224128,10588594176,0,358,0,0,0,0,0,1835008,1021571072,1053,1852,0,13152,347553,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,7,1,17,7,56,874,54,820,0,25,244,144,0,0,0,0,0,289843,3141,168476,22176,
3.783,1.387,94.830,0,0,0,0,0,0,0,14,0,0.340,2.360,3.020,3456503808,1890648064,194224128,10588889088,0,0,0,0,0,0,0,1835008,1021571072,1105,1852,0,13152,347563,0,0,6,56,12,10,58,0,1078,19,20,0,0,7,12,0,7,1,17,7,56,874,54,820,0,252,126,236,0,0,0,0,0,289843,3141,168413,22176,
4.135,1.504,94.236,0.125,0,0,0,0,0,0,12,0,0.340,2.360,3.020,3456995328,1890144256,194224128,10588377088,0,0,0,0,0,0,0,1835008,1021571072,1125,2007,0,13152,347562,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,7,1,17,7,56,874,54,820,0,72,128,139,0,0,0,0,0,289843,3141,168290,22176,
4.298,1.391,94.058,0.253,0,0,0,0,0,0,20,0,0.320,2.320,3.010,3445805056,1901330432,194224128,10589712384,396,446,1,0,9,0,0,1835008,1021571072,1564,3808,0,13152,347587,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,7,1,17,7,56,874,54,820,0,1894,2725,4461,0,0,0,0,0,290088,3141,170797,22176,
4.798,1.768,92.929,0.505,0,0,3940352,0,0,0,52,0,0.320,2.320,3.010,3420508160,1925980160,194232320,10590593024,0,0,1,0,8,0,390,1835008,1021571072,1767,25285,0,13152,347612,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,7,1,17,7,56,874,54,820,0,3087,5266,10699,0,0,0,0,0,290107,3141,177170,22176,
4.293,1.768,93.813,0.126,0,0,0,0,0,0,16,0,0.320,2.320,3.010,3419340800,1927053312,194232320,10589380608,298,1707,0,0,0,0,0,1835008,1021571072,1307,2704,0,13152,347612,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,8,1,17,7,56,874,54,820,0,262,307,178,0,0,0,0,0,290107,3141,177037,22176,
4.020,1.382,94.472,0.126,0,0,0,0,0,0,34,0,0.320,2.320,3.010,3420098560,1926295552,194232320,10589638656,16923,4425,0,0,0,0,0,1835008,1021571072,1187,2036,0,13152,347612,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,8,1,17,7,56,874,54,820,0,100,130,238,0,0,0,0,0,290107,3141,176918,22176,
3.774,1.006,95.220,0,0,0,393216,0,0,0,16,0,0.320,2.320,3.010,3419820032,1926307840,194240512,10589638656,0,0,0,0,0,0,22,1835008,1021571072,1102,1817,0,13152,347612,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,8,1,17,7,56,874,54,820,0,61,365,172,0,0,0,0,0,290107,3141,176855,22176,
4.660,1.889,93.325,0.126,0,0,0,0,0,0,45,0,0.450,2.310,3,3420590080,1925791744,194240512,10589642752,28278,6298,0,0,8,0,0,1835008,1021571072,1591,4200,0,13120,347611,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,8,1,17,7,56,874,54,820,0,1349,1467,1669,0,0,0,0,0,290107,3141,176792,22176,
4.798,1.894,93.308,0,0,0,0,0,0,0,16,0,0.450,2.310,3,3419693056,1933303808,194240512,10583027712,0,0,0,0,8,0,0,1835008,1021571072,1458,3190,0,13152,346501,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,8,1,17,7,56,874,54,820,0,1566,1872,3372,0,0,0,0,0,290107,3141,178563,22176,
4.271,1.005,94.598,0.126,0,0,0,0,0,0,33,0,0.450,2.310,3,3419971584,1933082624,194240512,10584051712,5895,200,1,0,0,0,0,1835008,1021571072,1063,1838,0,13152,346512,0,0,6,56,12,10,58,0,1076,19,20,0,0,7,12,0,7,1,17,7,56,874,54,820,0,1013,1268,571,0,0,0,0,0,290107,3141,178262,22176,
4.786,1.134,94.081,0,0,0,0,0,0,0,19,0,0.450,2.310,3,3421216768,1931276288,194240512,10584088576,46,358,0,0,0,0,0,1835008,1021571072,1149,2417,0,13152,346529,0,0,6,56,12,10,58,0,1078,19,20,0,0,7,12,0,7,1,17,7,56,874,54,820,0,381,622,602,0,0,0,0,0,290107,3141,178393,22176,
4.780,1.006,93.962,0.252,0,0,1359872,0,0,0,16,0,0.450,2.310,3,3420413952,1932079104,194252800,10583552000,0,344,0,0,0,0,32,1835008,1021571072,1174,1982,0,13152,346540,0,0,6,56,12,10,58,0,1077,19,21,0,0,7,12,0,7,1,17,8,56,874,54,820,0,96,514,729,0,0,0,0,0,290107,3141,178264,22176,
5.303,2.399,92.172,0.126,0,0,0,0,0,0,25,0,0.500,2.290,2.990,3421081600,1931309056,194252800,10583654400,1051,393,2,0,8,0,0,1835008,1021571072,2117,4276,0,13152,346542,0,0,6,56,12,10,58,0,1079,20,20,0,0,7,12,1,7,1,17,7,56,876,54,822,0,1552,1945,2193,0,0,0,0,0,290107,3141,178207,22176,
4.551,2.276,93.173,0,0,0,0,0,0,0,16,0,0.500,2.290,2.990,3420807168,1931583488,194252800,10583654400,0,206,1,0,8,0,0,1835008,1021571072,2253,4691,0,13152,346542,0,0,6,56,12,10,58,0,1079,20,20,0,0,7,12,1,7,1,17,7,56,876,54,822,0,1342,2360,2436,0,0,0,0,0,290107,3141,178083,22176,
4.282,2.141,93.451,0.126,0,0,0,0,0,0,47,0,0.500,2.290,2.990,3420745728,1931640832,194252800,10583658496,0,0,1,0,0,0,0,1835008,1021571072,2181,3625,0,13152,346542,0,0,6,56,12,10,58,0,1079,20,20,0,0,7,12,1,7,1,17,7,56,876,54,822,0,475,1123,1604,0,0,0,0,0,290107,3141,178157,22176,
5.151,2.764,92.085,0,0,0,0,0,0,0,28,0,0.500,2.290,2.990,3421081600,1932369920,194252800,10583642112,1249,3756,1,0,1,0,0,1835008,1021571072,2255,4493,0,13152,346468,0,0,6,56,12,10,58,0,1079,20,20,0,0,7,12,1,8,1,17,7,56,876,54,822,0,31,1403,1474,0,0,0,0,0,290352,3141,178090,22176,
6.140,2.130,91.353,0.376,0,0,0,0,0,0,33,0,0.500,2.290,2.990,3420979200,1932480512,194252800,10583642112,16091,2748,0,0,0,0,0,1835008,1021571072,2289,3833,0,13152,346468,0,0,6,56,12,10,58,0,1079,20,20,0,0,7,12,1,8,1,17,7,56,876,54,822,0,424,1194,1414,0,0,0,0,0,290371,3141,178098,22176,
5.591,2.541,91.487,0.381,0,0,434176,0,0,0,51,0,0.540,2.270,2.980,3420639232,1932763136,194265088,10582638592,17805,7055,1,0,8,0,12,1835008,1021571072,2641,5988,0,13184,346477,0,0,6,56,12,10,58,0,1080,21,20,0,0,7,14,1,8,0,17,7,56,876,54,822,0,1386,2467,2315,0,0,0,0,0,290371,3141,178167,22176,
4.540,3.153,92.182,0.126,0,0,5685248,0,0,0,17,0,0.540,2.270,2.980,3421519872,1931788288,194265088,10582732800,194,0,0,0,8,0,496,1835008,1021571072,2525,5492,0,13184,346487,0,0,6,56,12,10,58,0,1080,21,20,0,0,7,14,1,8,0,17,7,56,876,54,822,0,1386,3085,3141,0,0,0,0,0,290371,3141,177929,22176,
4.288,1.765,93.821,0.126,0,0,0,0,0,0,17,0,0.540,2.270,2.980,3423137792,1930788864,194265088,10581856256,0,206,0,0,0,0,0,1835008,1021571072,2133,3509,0,13184,346419,0,0,6,56,12,10,58,0,1080,21,20,0,0,7,14,1,8,0,17,7,56,876,54,822,0,25,1078,1123,0,0,0,0,0,290371,3141,177685,22176,
